name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,audio_features,id,uri,track_href,analysis_url,duration_ms,time_signature,target
Chitlins Con Carne,Kenny Burrell,0.803,0.335,8,-13.331,1,0.0451,0.579,0.0128,0.0849,0.786,132.682,audio_features,,18A1V1vsy5YgHFqb4galTw,spotify:track:18A1V1vsy5YgHFqb4galTw,https://api.spotify.com/v1/tracks/18A1V1vsy5YgHFqb4galTw,https://api.spotify.com/v1/audio-analysis/18A1V1vsy5YgHFqb4galTw,330440,4,jazz
Weaver Of Dreams - Remastered 2003/Rudy Van Gelder Edition,Freddie Hubbard,0.418,0.227,4,-15.537,0,0.0379,0.912,0.822,0.0956,0.21,103.586,audio_features,,4N6JkrGD78eLooaTDmwo9s,spotify:track:4N6JkrGD78eLooaTDmwo9s,https://api.spotify.com/v1/tracks/4N6JkrGD78eLooaTDmwo9s,https://api.spotify.com/v1/audio-analysis/4N6JkrGD78eLooaTDmwo9s,395560,4,jazz
Body and Soul,Coleman Hawkins,0.659,0.113,10,-16.756,0,0.0569,0.976,0.88,0.179,0.738,95.063,audio_features,,2xm9ihELo6xwrRKrBbPql9,spotify:track:2xm9ihELo6xwrRKrBbPql9,https://api.spotify.com/v1/tracks/2xm9ihELo6xwrRKrBbPql9,https://api.spotify.com/v1/audio-analysis/2xm9ihELo6xwrRKrBbPql9,182360,4,jazz
"Köln, January 24, 1975, Pt. II C - Live",Keith Jarrett,0.27,0.688,0,-16.305,1,0.0547,0.973,0.884,0.669,0.219,75.845,audio_features,,4FMI4Ln1LhyxGldkNXan5e,spotify:track:4FMI4Ln1LhyxGldkNXan5e,https://api.spotify.com/v1/tracks/4FMI4Ln1LhyxGldkNXan5e,https://api.spotify.com/v1/audio-analysis/4FMI4Ln1LhyxGldkNXan5e,416840,4,jazz
Stella By Starlight,Joe Lovano,0.581,0.163,0,-16.612,0,0.0547,0.926,0.861,0.116,0.448,88.101,audio_features,,3hY3MPL9hAITPgVfiVlL5K,spotify:track:3hY3MPL9hAITPgVfiVlL5K,https://api.spotify.com/v1/tracks/3hY3MPL9hAITPgVfiVlL5K,https://api.spotify.com/v1/audio-analysis/3hY3MPL9hAITPgVfiVlL5K,347773,4,jazz
My Funny Valentine,Miles Davis Quintet,0.549,0.124,0,-13.793,0,0.0397,0.938,0.00175,0.126,0.32,66.184,audio_features,,0MfK7lsLUvMq2CURkt61uF,spotify:track:0MfK7lsLUvMq2CURkt61uF,https://api.spotify.com/v1/tracks/0MfK7lsLUvMq2CURkt61uF,https://api.spotify.com/v1/audio-analysis/0MfK7lsLUvMq2CURkt61uF,360827,4,jazz
One For Daddy-O - Remastered,Cannonball Adderley,0.616,0.434,5,-7.257,0,0.031,0.581,0,0.131,0.404,108.467,audio_features,,4f0D7T8yswXUJ62AKLoMtS,spotify:track:4f0D7T8yswXUJ62AKLoMtS,https://api.spotify.com/v1/tracks/4f0D7T8yswXUJ62AKLoMtS,https://api.spotify.com/v1/audio-analysis/4f0D7T8yswXUJ62AKLoMtS,505453,4,jazz
Young And Foolish,Bill Evans,0.438,0.0172,9,-23.66,1,0.0384,0.973,0.557,0.0815,0.136,100.989,audio_features,,1WygPWqmNs4s2fxtjmtI3O,spotify:track:1WygPWqmNs4s2fxtjmtI3O,https://api.spotify.com/v1/tracks/1WygPWqmNs4s2fxtjmtI3O,https://api.spotify.com/v1/audio-analysis/1WygPWqmNs4s2fxtjmtI3O,354667,4,jazz
It's Only A Paper Moon,Ella Fitzgerald,0.761,0.103,10,-16.964,1,0.0416,0.944,0,0.127,0.53,114.044,audio_features,,373yGkNo74RZgmQgTiR8xK,spotify:track:373yGkNo74RZgmQgTiR8xK,https://api.spotify.com/v1/tracks/373yGkNo74RZgmQgTiR8xK,https://api.spotify.com/v1/audio-analysis/373yGkNo74RZgmQgTiR8xK,160133,4,jazz
The Shadow of Your Smile,Dexter Gordon,0.556,0.0352,7,-20.86,0,0.0419,0.942,0.167,0.082,0.196,110.646,audio_features,,0sRAziWSeUedBSKjapsy9F,spotify:track:0sRAziWSeUedBSKjapsy9F,https://api.spotify.com/v1/tracks/0sRAziWSeUedBSKjapsy9F,https://api.spotify.com/v1/audio-analysis/0sRAziWSeUedBSKjapsy9F,297876,4,jazz
Midnight Blue - Remastered,Kenny Burrell,0.652,0.356,5,-13.733,0,0.0419,0.546,0.000103,0.132,0.56,148.822,audio_features,,2kF9Ijd7I2Kk2P4bYqUmzG,spotify:track:2kF9Ijd7I2Kk2P4bYqUmzG,https://api.spotify.com/v1/tracks/2kF9Ijd7I2Kk2P4bYqUmzG,https://api.spotify.com/v1/audio-analysis/2kF9Ijd7I2Kk2P4bYqUmzG,242347,4,jazz
Blue Bossa - Remastered,Joe Henderson,0.531,0.366,5,-11.697,0,0.0496,0.911,0.88,0.0916,0.785,81.867,audio_features,,6qqK0oeBRapZn8f9hJJENw,spotify:track:6qqK0oeBRapZn8f9hJJENw,https://api.spotify.com/v1/tracks/6qqK0oeBRapZn8f9hJJENw,https://api.spotify.com/v1/audio-analysis/6qqK0oeBRapZn8f9hJJENw,482440,4,jazz
Dolphin Dance,Ahmad Jamal Trio,0.378,0.232,0,-18.05,1,0.0303,0.87,0.948,0.1,0.155,148.531,audio_features,,4KGcpnAbGlvVgd2HFQvexI,spotify:track:4KGcpnAbGlvVgd2HFQvexI,https://api.spotify.com/v1/tracks/4KGcpnAbGlvVgd2HFQvexI,https://api.spotify.com/v1/audio-analysis/4KGcpnAbGlvVgd2HFQvexI,306200,4,jazz
Tea for Two,Art Tatum,0.358,0.452,1,-13.02,1,0.0347,0.991,0.864,0.14,0.525,166.973,audio_features,,0Otf1ZfYNIjhqFIuJk0fsy,spotify:track:0Otf1ZfYNIjhqFIuJk0fsy,https://api.spotify.com/v1/tracks/0Otf1ZfYNIjhqFIuJk0fsy,https://api.spotify.com/v1/audio-analysis/0Otf1ZfYNIjhqFIuJk0fsy,193867,4,jazz
Love Theme From Spartacus - Remastered,Yusef Lateef,0.522,0.379,4,-14.096,0,0.0286,0.635,0.925,0.114,0.454,133.698,audio_features,,7yzM0pEseQUpb6BMViOPEA,spotify:track:7yzM0pEseQUpb6BMViOPEA,https://api.spotify.com/v1/tracks/7yzM0pEseQUpb6BMViOPEA,https://api.spotify.com/v1/audio-analysis/7yzM0pEseQUpb6BMViOPEA,251600,3,jazz
Joy Spring,Clifford Brown,0.654,0.334,8,-12.662,1,0.0521,0.702,0.714,0.114,0.697,81.544,audio_features,,2oMaXY0yiWhAEWD7SutXh2,spotify:track:2oMaXY0yiWhAEWD7SutXh2,https://api.spotify.com/v1/tracks/2oMaXY0yiWhAEWD7SutXh2,https://api.spotify.com/v1/audio-analysis/2oMaXY0yiWhAEWD7SutXh2,410667,4,jazz
I Remember Clifford - Rudy Van Gelder Edition; 2007 Digital Remaster,Lee Morgan,0.376,0.278,0,-8.597,0,0.0416,0.912,0.886,0.0728,0.199,62.055,audio_features,,6KawDsALZTY6FA8CE1NLZK,spotify:track:6KawDsALZTY6FA8CE1NLZK,https://api.spotify.com/v1/tracks/6KawDsALZTY6FA8CE1NLZK,https://api.spotify.com/v1/audio-analysis/6KawDsALZTY6FA8CE1NLZK,429040,4,jazz
Monticello,The Monty Alexander Trio,0.559,0.479,11,-18.152,0,0.0429,0.678,0.861,0.215,0.485,99.782,audio_features,,0FKnknau5UBXgN2Q6vVHgC,spotify:track:0FKnknau5UBXgN2Q6vVHgC,https://api.spotify.com/v1/tracks/0FKnknau5UBXgN2Q6vVHgC,https://api.spotify.com/v1/audio-analysis/0FKnknau5UBXgN2Q6vVHgC,232378,4,jazz
My Funny Valentine,Chet Baker,0.438,0.00756,0,-26.44,0,0.0382,0.941,0.00643,0.109,0.277,133.32,audio_features,,4l9hml2UCnxoNI3yCdL1BW,spotify:track:4l9hml2UCnxoNI3yCdL1BW,https://api.spotify.com/v1/tracks/4l9hml2UCnxoNI3yCdL1BW,https://api.spotify.com/v1/audio-analysis/4l9hml2UCnxoNI3yCdL1BW,141133,4,jazz
I Got It Bad And That Ain't Good,Oscar Peterson Trio,0.488,0.0527,5,-27.331,1,0.0478,0.971,0.911,0.0882,0.193,49.689,audio_features,,4ol2UyMTiklHVujAWg02nE,spotify:track:4ol2UyMTiklHVujAWg02nE,https://api.spotify.com/v1/tracks/4ol2UyMTiklHVujAWg02nE,https://api.spotify.com/v1/audio-analysis/4ol2UyMTiklHVujAWg02nE,306227,4,jazz
Aisha,Joki Freund Sextet,0.163,0.14,4,-19.712,0,0.0373,0.428,0.955,0.0999,0.18,169.381,audio_features,,3B5nLEw1jmeZraWXc8uJHe,spotify:track:3B5nLEw1jmeZraWXc8uJHe,https://api.spotify.com/v1/tracks/3B5nLEw1jmeZraWXc8uJHe,https://api.spotify.com/v1/audio-analysis/3B5nLEw1jmeZraWXc8uJHe,228533,3,jazz
Over The Rainbow,Lou Donaldson,0.371,0.0823,3,-20.45,1,0.0352,0.963,0.49,0.0838,0.0789,106.146,audio_features,,08lUeu1CxXvAoaKkemoEk8,spotify:track:08lUeu1CxXvAoaKkemoEk8,https://api.spotify.com/v1/tracks/08lUeu1CxXvAoaKkemoEk8,https://api.spotify.com/v1/audio-analysis/08lUeu1CxXvAoaKkemoEk8,431267,4,jazz
Since I Fell For You - Rudy Van Gelder Edition / 2007 / Digital Remaster,Lee Morgan,0.416,0.201,8,-11.461,1,0.0379,0.975,0.803,0.107,0.372,165.869,audio_features,,6MXrGG7nff0FXBQJa5UF9P,spotify:track:6MXrGG7nff0FXBQJa5UF9P,https://api.spotify.com/v1/tracks/6MXrGG7nff0FXBQJa5UF9P,https://api.spotify.com/v1/audio-analysis/6MXrGG7nff0FXBQJa5UF9P,339333,3,jazz
My Favorite Things,John Coltrane,0.277,0.242,4,-18.442,1,0.0342,0.694,0.464,0.113,0.285,175.384,audio_features,,2JOEPbuwVf0nafGnMSVEhH,spotify:track:2JOEPbuwVf0nafGnMSVEhH,https://api.spotify.com/v1/tracks/2JOEPbuwVf0nafGnMSVEhH,https://api.spotify.com/v1/audio-analysis/2JOEPbuwVf0nafGnMSVEhH,824133,3,jazz
Sunday,Ben Webster,0.629,0.283,0,-17.384,0,0.0436,0.816,0.000437,0.192,0.862,104.739,audio_features,,0iEtT7O43pat2fu6jdaCKl,spotify:track:0iEtT7O43pat2fu6jdaCKl,https://api.spotify.com/v1/tracks/0iEtT7O43pat2fu6jdaCKl,https://api.spotify.com/v1/audio-analysis/0iEtT7O43pat2fu6jdaCKl,237447,4,jazz
Summertime,Albert Ayler,0.446,0.191,10,-15.854,1,0.0385,0.925,0.574,0.3,0.291,137.046,audio_features,,1iCAi2GzGYqCEm1t3Zpx8O,spotify:track:1iCAi2GzGYqCEm1t3Zpx8O,https://api.spotify.com/v1/tracks/1iCAi2GzGYqCEm1t3Zpx8O,https://api.spotify.com/v1/audio-analysis/1iCAi2GzGYqCEm1t3Zpx8O,527579,4,jazz
I'm A Fool To Want You,Dexter Gordon,0.497,0.153,5,-12.65,0,0.0407,0.978,0.809,0.138,0.276,100.222,audio_features,,3kYrQXSao9IXp3EzMZQt5J,spotify:track:3kYrQXSao9IXp3EzMZQt5J,https://api.spotify.com/v1/tracks/3kYrQXSao9IXp3EzMZQt5J,https://api.spotify.com/v1/audio-analysis/3kYrQXSao9IXp3EzMZQt5J,405227,4,jazz
"Mercy, Mercy, Mercy",Cannonball Adderley,0.544,0.425,10,-10.231,1,0.0346,0.719,0.0186,0.964,0.348,84.443,audio_features,,6NF8MZ2trxckVBr82pyyPt,spotify:track:6NF8MZ2trxckVBr82pyyPt,https://api.spotify.com/v1/tracks/6NF8MZ2trxckVBr82pyyPt,https://api.spotify.com/v1/audio-analysis/6NF8MZ2trxckVBr82pyyPt,313200,4,jazz
Conference Of The Birds,Dave Holland Quartet,0.392,0.168,10,-22.249,1,0.0442,0.637,0.358,0.198,0.292,123.419,audio_features,,2dPWP7FMCxnv4u9Api6WWU,spotify:track:2dPWP7FMCxnv4u9Api6WWU,https://api.spotify.com/v1/tracks/2dPWP7FMCxnv4u9Api6WWU,https://api.spotify.com/v1/audio-analysis/2dPWP7FMCxnv4u9Api6WWU,277800,4,jazz
Mean To Me - Remastered/1998,Dean Martin,0.615,0.145,7,-14.283,1,0.0422,0.748,0,0.0292,0.505,102.633,audio_features,,4R6rf3KbP45JST6Cr3Enry,spotify:track:4R6rf3KbP45JST6Cr3Enry,https://api.spotify.com/v1/tracks/4R6rf3KbP45JST6Cr3Enry,https://api.spotify.com/v1/audio-analysis/4R6rf3KbP45JST6Cr3Enry,130253,4,jazz
Lazy Afternoon,Joe Henderson,0.286,0.0553,5,-20.216,0,0.034,0.982,0.592,0.0989,0.182,52.789,audio_features,,2n0nSu6H5KrAYRfI6iKtwT,spotify:track:2n0nSu6H5KrAYRfI6iKtwT,https://api.spotify.com/v1/tracks/2n0nSu6H5KrAYRfI6iKtwT,https://api.spotify.com/v1/audio-analysis/2n0nSu6H5KrAYRfI6iKtwT,332133,4,jazz
"Alabama - Live At Birdland Jazzclub, New York City, NY, 10/18/1963",John Coltrane,0.428,0.0768,0,-17.412,0,0.0413,0.774,0.0487,0.123,0.112,107.712,audio_features,,013grywiX7Qu6WVfnJ1opa,spotify:track:013grywiX7Qu6WVfnJ1opa,https://api.spotify.com/v1/tracks/013grywiX7Qu6WVfnJ1opa,https://api.spotify.com/v1/audio-analysis/013grywiX7Qu6WVfnJ1opa,308933,4,jazz
The Awakening,Ahmad Jamal Trio,0.52,0.2,1,-17.353,1,0.0357,0.837,0.516,0.12,0.132,81.899,audio_features,,7GXOrNqnHdJasc81GlKH2D,spotify:track:7GXOrNqnHdJasc81GlKH2D,https://api.spotify.com/v1/tracks/7GXOrNqnHdJasc81GlKH2D,https://api.spotify.com/v1/audio-analysis/7GXOrNqnHdJasc81GlKH2D,378933,4,jazz
Line For Lyons,Gerry Mulligan,0.543,0.133,7,-16.846,0,0.1,0.805,0.00135,0.125,0.464,171.493,audio_features,,0GUUhTWMylAx5pHDI42t1V,spotify:track:0GUUhTWMylAx5pHDI42t1V,https://api.spotify.com/v1/tracks/0GUUhTWMylAx5pHDI42t1V,https://api.spotify.com/v1/audio-analysis/0GUUhTWMylAx5pHDI42t1V,188960,4,jazz
Strange Fruit,Billie Holiday,0.313,0.0437,6,-22.627,1,0.0315,0.989,0.148,0.209,0.0625,100.827,audio_features,,1CTex49P0iWwzUGsMNjgaV,spotify:track:1CTex49P0iWwzUGsMNjgaV,https://api.spotify.com/v1/tracks/1CTex49P0iWwzUGsMNjgaV,https://api.spotify.com/v1/audio-analysis/1CTex49P0iWwzUGsMNjgaV,192867,1,jazz
All Along the Watchtower,Jimi Hendrix,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,audio_features,,2aoo2jlRnM3A0NyLQqMN2f,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/tracks/2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/audio-analysis/2aoo2jlRnM3A0NyLQqMN2f,240800,4,rock
My Generation - Stereo Version,The Who,0.412,0.782,2,-9.186,0,0.058,0.308,0.00822,0.0775,0.705,96.732,audio_features,,4u9f8hqstB7iITDJNzKhQx,spotify:track:4u9f8hqstB7iITDJNzKhQx,https://api.spotify.com/v1/tracks/4u9f8hqstB7iITDJNzKhQx,https://api.spotify.com/v1/audio-analysis/4u9f8hqstB7iITDJNzKhQx,198707,4,rock
(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,0.731,0.837,9,-8.673,1,0.0477,0.000287,0.15,0.0978,0.832,135.603,audio_features,,5FKkbyGm42hw1y08l2knlO,spotify:track:5FKkbyGm42hw1y08l2knlO,https://api.spotify.com/v1/tracks/5FKkbyGm42hw1y08l2knlO,https://api.spotify.com/v1/audio-analysis/5FKkbyGm42hw1y08l2knlO,222747,4,rock
"Hello, I Love You",The Doors,0.597,0.554,11,-14.144,0,0.0425,0.029,0,0.0766,0.963,117.835,audio_features,,3bWGaqVeYKMlLss40mPgNn,spotify:track:3bWGaqVeYKMlLss40mPgNn,https://api.spotify.com/v1/tracks/3bWGaqVeYKMlLss40mPgNn,https://api.spotify.com/v1/audio-analysis/3bWGaqVeYKMlLss40mPgNn,133200,4,rock
Whole Lotta Love - 1990 Remaster,Led Zeppelin,0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,audio_features,,0hCB0YR03f6AmQaHbwWDe8,spotify:track:0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/tracks/0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/audio-analysis/0hCB0YR03f6AmQaHbwWDe8,333893,4,rock
Hey Jude - Remastered 2015,The Beatles,0.386,0.607,10,-7.7,1,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,audio_features,,0aym2LBJBk9DAYuHHutrIl,spotify:track:0aym2LBJBk9DAYuHHutrIl,https://api.spotify.com/v1/tracks/0aym2LBJBk9DAYuHHutrIl,https://api.spotify.com/v1/audio-analysis/0aym2LBJBk9DAYuHHutrIl,425653,4,rock
White Room,Cream,0.553,0.576,0,-13.458,1,0.0304,0.191,0.00664,0.0365,0.457,109.827,audio_features,,3Xls4cNOwy01dtrNXb1inG,spotify:track:3Xls4cNOwy01dtrNXb1inG,https://api.spotify.com/v1/tracks/3Xls4cNOwy01dtrNXb1inG,https://api.spotify.com/v1/audio-analysis/3Xls4cNOwy01dtrNXb1inG,298333,4,rock
You Really Got Me - Mono Mix,The Kinks,0.573,0.939,8,-6.441,1,0.0808,0.493,0,0.0994,0.963,137.382,audio_features,,29SyMC0plk6qw8NMF7lfRL,spotify:track:29SyMC0plk6qw8NMF7lfRL,https://api.spotify.com/v1/tracks/29SyMC0plk6qw8NMF7lfRL,https://api.spotify.com/v1/audio-analysis/29SyMC0plk6qw8NMF7lfRL,134253,4,rock
Surfin' U.S.A. - Remastered,The Beach Boys,0.55,0.854,3,-5.968,1,0.036,0.661,0,0.112,0.965,159.231,audio_features,,0wz1LjDb9ZNEYwOmDJ3Q4b,spotify:track:0wz1LjDb9ZNEYwOmDJ3Q4b,https://api.spotify.com/v1/tracks/0wz1LjDb9ZNEYwOmDJ3Q4b,https://api.spotify.com/v1/audio-analysis/0wz1LjDb9ZNEYwOmDJ3Q4b,149373,4,rock
"Oh, Pretty Woman",Roy Orbison,0.619,0.603,9,-9.481,1,0.0342,0.715,0,0.0721,0.958,127.432,audio_features,,48i055G1OT5KxGGftwFxWy,spotify:track:48i055G1OT5KxGGftwFxWy,https://api.spotify.com/v1/tracks/48i055G1OT5KxGGftwFxWy,https://api.spotify.com/v1/audio-analysis/48i055G1OT5KxGGftwFxWy,178933,4,rock
Back In The U.S.S.R. - 2018 Mix,The Beatles,0.51,0.893,9,-9.267,1,0.0342,0.00102,5.85e-05,0.201,0.934,142.657,audio_features,,5Ly2g3fnof2iFE8zsQZJX2,spotify:track:5Ly2g3fnof2iFE8zsQZJX2,https://api.spotify.com/v1/tracks/5Ly2g3fnof2iFE8zsQZJX2,https://api.spotify.com/v1/audio-analysis/5Ly2g3fnof2iFE8zsQZJX2,163467,4,rock
For What It's Worth,Buffalo Springfield,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,audio_features,,1qRA5BS78u3gME0loMl9AA,spotify:track:1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/tracks/1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/audio-analysis/1qRA5BS78u3gME0loMl9AA,153693,4,rock
Fortunate Son,Creedence Clearwater Revival,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,audio_features,,4BP3uh0hFLFRb5cjsgLqDh,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/audio-analysis/4BP3uh0hFLFRb5cjsgLqDh,140773,4,rock
Born To Be Wild - Single Version,Steppenwolf,0.439,0.734,2,-12.168,1,0.097,0.262,0.333,0.244,0.54,145.703,audio_features,,3lN8PP6R2IxbLP05QpYXng,spotify:track:3lN8PP6R2IxbLP05QpYXng,https://api.spotify.com/v1/tracks/3lN8PP6R2IxbLP05QpYXng,https://api.spotify.com/v1/audio-analysis/3lN8PP6R2IxbLP05QpYXng,212893,4,rock
House Of The Rising Sun,The Animals,0.295,0.584,9,-6.696,0,0.0345,0.000385,0.218,0.0996,0.228,117.2,audio_features,,7BY005dacJkbO6EPiOh2wb,spotify:track:7BY005dacJkbO6EPiOh2wb,https://api.spotify.com/v1/tracks/7BY005dacJkbO6EPiOh2wb,https://api.spotify.com/v1/audio-analysis/7BY005dacJkbO6EPiOh2wb,271280,3,rock
Louie Louie,The Kingsmen,0.623,0.709,1,-9.818,0,0.0636,0.102,0,0.0967,0.948,122.394,audio_features,,0iA3xXSkSCiJywKyo1UKjQ,spotify:track:0iA3xXSkSCiJywKyo1UKjQ,https://api.spotify.com/v1/tracks/0iA3xXSkSCiJywKyo1UKjQ,https://api.spotify.com/v1/audio-analysis/0iA3xXSkSCiJywKyo1UKjQ,165381,4,rock
I Heard It Through The Grapevine - Single Version (Mono),Marvin Gaye,0.735,0.52,11,-6.18,1,0.0371,0.255,0,0.106,0.688,118.441,audio_features,,4tMxTsEPybFSX1dq7BOC4K,spotify:track:4tMxTsEPybFSX1dq7BOC4K,https://api.spotify.com/v1/tracks/4tMxTsEPybFSX1dq7BOC4K,https://api.spotify.com/v1/audio-analysis/4tMxTsEPybFSX1dq7BOC4K,193493,4,rock
Crimson & Clover - Single Version,Tommy James & The Shondells,0.412,0.59,11,-12.277,1,0.0701,0.255,0.0325,0.177,0.653,85.824,audio_features,,1vXuYPpkLjn1v06E2EsWQY,spotify:track:1vXuYPpkLjn1v06E2EsWQY,https://api.spotify.com/v1/tracks/1vXuYPpkLjn1v06E2EsWQY,https://api.spotify.com/v1/audio-analysis/1vXuYPpkLjn1v06E2EsWQY,208667,4,rock
Evil Ways,Santana,0.704,0.528,5,-13.382,1,0.0358,0.22,0.35,0.14,0.73,117.472,audio_features,,5tmrnhMxx39jnu3kjopMdP,spotify:track:5tmrnhMxx39jnu3kjopMdP,https://api.spotify.com/v1/tracks/5tmrnhMxx39jnu3kjopMdP,https://api.spotify.com/v1/audio-analysis/5tmrnhMxx39jnu3kjopMdP,238267,4,rock
Purple Haze,Jimi Hendrix,0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,audio_features,,0wJoRiX5K5BxlqZTolB2LD,spotify:track:0wJoRiX5K5BxlqZTolB2LD,https://api.spotify.com/v1/tracks/0wJoRiX5K5BxlqZTolB2LD,https://api.spotify.com/v1/audio-analysis/0wJoRiX5K5BxlqZTolB2LD,170813,4,rock
California Dreamin' - Single Version,The Mamas & The Papas,0.552,0.608,1,-9.786,0,0.0345,0.352,0,0.0533,0.637,112.367,audio_features,,4s6LhHAV5SEsOV0lC2tjvJ,spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/tracks/4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/audio-analysis/4s6LhHAV5SEsOV0lC2tjvJ,162373,4,rock
Like a Rolling Stone,Bob Dylan,0.483,0.721,0,-6.836,1,0.032,0.729,0,0.189,0.562,95.261,audio_features,,3AhXZa8sUQht0UEdBJgpGc,spotify:track:3AhXZa8sUQht0UEdBJgpGc,https://api.spotify.com/v1/tracks/3AhXZa8sUQht0UEdBJgpGc,https://api.spotify.com/v1/audio-analysis/3AhXZa8sUQht0UEdBJgpGc,369600,4,rock
Suite: Judy Blue Eyes - 2005 Remaster,"Crosby, Stills & Nash",0.451,0.364,9,-13.126,1,0.0436,0.469,0,0.197,0.298,154.206,audio_features,,2PuUFT13yCzUOZun94WOXv,spotify:track:2PuUFT13yCzUOZun94WOXv,https://api.spotify.com/v1/tracks/2PuUFT13yCzUOZun94WOXv,https://api.spotify.com/v1/audio-analysis/2PuUFT13yCzUOZun94WOXv,444053,4,rock
Turn! Turn! Turn! (To Everything There Is a Season),The Byrds,0.452,0.818,2,-8.124,1,0.0439,0.135,2.72e-05,0.052,0.755,124.474,audio_features,,5qBqBdfTEIWJwAS0Jm2F5R,spotify:track:5qBqBdfTEIWJwAS0Jm2F5R,https://api.spotify.com/v1/tracks/5qBqBdfTEIWJwAS0Jm2F5R,https://api.spotify.com/v1/audio-analysis/5qBqBdfTEIWJwAS0Jm2F5R,229360,4,rock
I Saw Her Standing There - Remastered 2009,The Beatles,0.491,0.801,4,-9.835,1,0.0361,0.27,0,0.0665,0.971,160.109,audio_features,,3KiexfmhxHvG5IgAElmTkd,spotify:track:3KiexfmhxHvG5IgAElmTkd,https://api.spotify.com/v1/tracks/3KiexfmhxHvG5IgAElmTkd,https://api.spotify.com/v1/audio-analysis/3KiexfmhxHvG5IgAElmTkd,173947,4,rock
Light My Fire,The Doors,0.413,0.725,3,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,audio_features,,5uvosCdMlFdTXhoazkTI5R,spotify:track:5uvosCdMlFdTXhoazkTI5R,https://api.spotify.com/v1/tracks/5uvosCdMlFdTXhoazkTI5R,https://api.spotify.com/v1/audio-analysis/5uvosCdMlFdTXhoazkTI5R,429760,4,rock
Pinball Wizard,The Who,0.537,0.716,2,-8.766,1,0.038,0.0192,0,0.245,0.452,122.873,audio_features,,60C8zGPTdAAmDshHnMuyfc,spotify:track:60C8zGPTdAAmDshHnMuyfc,https://api.spotify.com/v1/tracks/60C8zGPTdAAmDshHnMuyfc,https://api.spotify.com/v1/audio-analysis/60C8zGPTdAAmDshHnMuyfc,180943,4,rock
The Sounds of Silence,Simon & Garfunkel,0.436,0.375,6,-13.856,1,0.0284,0.165,0,0.294,0.49,107.386,audio_features,,39CGrUZUozjtjgAASzzB56,spotify:track:39CGrUZUozjtjgAASzzB56,https://api.spotify.com/v1/tracks/39CGrUZUozjtjgAASzzB56,https://api.spotify.com/v1/audio-analysis/39CGrUZUozjtjgAASzzB56,184880,4,rock
Green Onions,Booker T. & the M.G.'s,0.816,0.514,10,-8.741,1,0.0339,0.767,0.949,0.0899,0.912,136.837,audio_features,,4fQMGlCawbTkH9yPPZ49kP,spotify:track:4fQMGlCawbTkH9yPPZ49kP,https://api.spotify.com/v1/tracks/4fQMGlCawbTkH9yPPZ49kP,https://api.spotify.com/v1/audio-analysis/4fQMGlCawbTkH9yPPZ49kP,176333,4,rock
Sweet Caroline - Single Version,Neil Diamond,0.556,0.161,11,-13.944,1,0.0297,0.505,4.36e-05,0.28,0.588,126.534,audio_features,,6l7tK5SsMlN8a9ccgeIkpS,spotify:track:6l7tK5SsMlN8a9ccgeIkpS,https://api.spotify.com/v1/tracks/6l7tK5SsMlN8a9ccgeIkpS,https://api.spotify.com/v1/audio-analysis/6l7tK5SsMlN8a9ccgeIkpS,201800,4,rock
Good Lovin' - Single Version,The Young Rascals,0.252,0.507,2,-13.337,1,0.0442,0.00206,0.00057,0.325,0.816,196.494,audio_features,,0XnhQGfqfi5CnZXcONJuI5,spotify:track:0XnhQGfqfi5CnZXcONJuI5,https://api.spotify.com/v1/tracks/0XnhQGfqfi5CnZXcONJuI5,https://api.spotify.com/v1/audio-analysis/0XnhQGfqfi5CnZXcONJuI5,150907,4,rock
