name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,audio_features,id,uri,track_href,analysis_url,duration_ms,time_signature,target
Watermelon Man - Remastered,Herbie Hancock,0.612,0.526,0,-8.558,0,0.0272,0.727,0.0331,0.183,0.594,129.341,audio_features,,38xcUjiTP1ivfb7ObwjyGA,spotify:track:38xcUjiTP1ivfb7ObwjyGA,https://api.spotify.com/v1/tracks/38xcUjiTP1ivfb7ObwjyGA,https://api.spotify.com/v1/audio-analysis/38xcUjiTP1ivfb7ObwjyGA,429267,4,jazz
Dig Dis - Remastered 1999/Rudy Van Gelder Edition,Hank Mobley,0.599,0.444,5,-8.648,0,0.044,0.82,0.000474,0.122,0.508,142.81,audio_features,,10kVwPSRjUYja0EtdqmXHe,spotify:track:10kVwPSRjUYja0EtdqmXHe,https://api.spotify.com/v1/tracks/10kVwPSRjUYja0EtdqmXHe,https://api.spotify.com/v1/audio-analysis/10kVwPSRjUYja0EtdqmXHe,369387,4,jazz
Moanin' - Remastered,Art Blakey,0.612,0.493,5,-8.589,0,0.0467,0.804,0.266,0.202,0.484,126.358,audio_features,,4Vkk3iD1VrENHJEACNddvt,spotify:track:4Vkk3iD1VrENHJEACNddvt,https://api.spotify.com/v1/tracks/4Vkk3iD1VrENHJEACNddvt,https://api.spotify.com/v1/audio-analysis/4Vkk3iD1VrENHJEACNddvt,570720,4,jazz
One For Daddy-O - Remastered,Cannonball Adderley,0.616,0.434,5,-7.257,0,0.031,0.581,0,0.131,0.404,108.467,audio_features,,4f0D7T8yswXUJ62AKLoMtS,spotify:track:4f0D7T8yswXUJ62AKLoMtS,https://api.spotify.com/v1/tracks/4f0D7T8yswXUJ62AKLoMtS,https://api.spotify.com/v1/audio-analysis/4f0D7T8yswXUJ62AKLoMtS,505453,4,jazz
The Sidewinder,ARTEMIS,0.678,0.372,10,-12.272,0,0.0254,0.576,0.209,0.0957,0.716,99.162,audio_features,,3DeSfcOZOa7DUhLB4LVrpd,spotify:track:3DeSfcOZOa7DUhLB4LVrpd,https://api.spotify.com/v1/tracks/3DeSfcOZOa7DUhLB4LVrpd,https://api.spotify.com/v1/audio-analysis/3DeSfcOZOa7DUhLB4LVrpd,305286,4,jazz
Song For My Father,Horace Silver,0.742,0.671,5,-8.142,0,0.0407,0.794,0.00441,0.122,0.591,127.359,audio_features,,1CDBaGlisZlOJzvx88lL8A,spotify:track:1CDBaGlisZlOJzvx88lL8A,https://api.spotify.com/v1/tracks/1CDBaGlisZlOJzvx88lL8A,https://api.spotify.com/v1/audio-analysis/1CDBaGlisZlOJzvx88lL8A,438280,4,jazz
Book Of Slim,Gene Harris & The Three Sounds,0.679,0.513,2,-9.073,0,0.0312,0.428,0.00152,0.165,0.762,91.392,audio_features,,4qRyiKJFPLlaEma8BDaVML,spotify:track:4qRyiKJFPLlaEma8BDaVML,https://api.spotify.com/v1/tracks/4qRyiKJFPLlaEma8BDaVML,https://api.spotify.com/v1/audio-analysis/4qRyiKJFPLlaEma8BDaVML,203160,4,jazz
Shine It,"Medeski, Martin & Wood",0.623,0.66,10,-9.175,0,0.0376,0.484,0.918,0.0631,0.562,110.221,audio_features,,69xdPh6CEOpwcP4ZpReWmH,spotify:track:69xdPh6CEOpwcP4ZpReWmH,https://api.spotify.com/v1/tracks/69xdPh6CEOpwcP4ZpReWmH,https://api.spotify.com/v1/audio-analysis/69xdPh6CEOpwcP4ZpReWmH,299067,4,jazz
Let 'Em Roll,Big John Patton,0.533,0.562,0,-11.016,1,0.0306,0.664,0.00695,0.0804,0.724,68.344,audio_features,,1f2hIPiAT870zgTAr7o1Jp,spotify:track:1f2hIPiAT870zgTAr7o1Jp,https://api.spotify.com/v1/tracks/1f2hIPiAT870zgTAr7o1Jp,https://api.spotify.com/v1/audio-analysis/1f2hIPiAT870zgTAr7o1Jp,408267,4,jazz
Bright Eyes - Live,Dr. Lonnie Smith,0.411,0.465,5,-9.76,0,0.126,0.725,0.528,0.945,0.59,66.151,audio_features,,5c17qhp5zR2gs61XNEpAnC,spotify:track:5c17qhp5zR2gs61XNEpAnC,https://api.spotify.com/v1/tracks/5c17qhp5zR2gs61XNEpAnC,https://api.spotify.com/v1/audio-analysis/5c17qhp5zR2gs61XNEpAnC,445067,4,jazz
Chitlins Con Carne,Kenny Burrell,0.803,0.335,8,-13.331,1,0.0451,0.579,0.0128,0.0849,0.786,132.682,audio_features,,18A1V1vsy5YgHFqb4galTw,spotify:track:18A1V1vsy5YgHFqb4galTw,https://api.spotify.com/v1/tracks/18A1V1vsy5YgHFqb4galTw,https://api.spotify.com/v1/audio-analysis/18A1V1vsy5YgHFqb4galTw,330440,4,jazz
Blue Bossa - Remastered,Joe Henderson,0.531,0.366,5,-11.697,0,0.0496,0.911,0.88,0.0916,0.785,81.867,audio_features,,6qqK0oeBRapZn8f9hJJENw,spotify:track:6qqK0oeBRapZn8f9hJJENw,https://api.spotify.com/v1/tracks/6qqK0oeBRapZn8f9hJJENw,https://api.spotify.com/v1/audio-analysis/6qqK0oeBRapZn8f9hJJENw,482440,4,jazz
Grace And Mercy,Immanuel Wilkins,0.358,0.495,7,-10.966,1,0.0297,0.724,0.46,0.0933,0.275,97.648,audio_features,,6AFJ6v57ZevcNCR2mJHDKf,spotify:track:6AFJ6v57ZevcNCR2mJHDKf,https://api.spotify.com/v1/tracks/6AFJ6v57ZevcNCR2mJHDKf,https://api.spotify.com/v1/audio-analysis/6AFJ6v57ZevcNCR2mJHDKf,409867,4,jazz
Search For Peace,McCoy Tyner,0.456,0.222,0,-16.879,1,0.0354,0.938,0.806,0.24,0.15,112.725,audio_features,,4qRJ7ZJyfzchEd2fjle7Bz,spotify:track:4qRJ7ZJyfzchEd2fjle7Bz,https://api.spotify.com/v1/tracks/4qRJ7ZJyfzchEd2fjle7Bz,https://api.spotify.com/v1/audio-analysis/4qRJ7ZJyfzchEd2fjle7Bz,392000,4,jazz
Second Light,Blue Note All-Stars,0.625,0.472,7,-13.095,0,0.0445,0.176,0.827,0.131,0.379,91.521,audio_features,,51pE38tcmotzrDe6DZ8JDm,spotify:track:51pE38tcmotzrDe6DZ8JDm,https://api.spotify.com/v1/tracks/51pE38tcmotzrDe6DZ8JDm,https://api.spotify.com/v1/audio-analysis/51pE38tcmotzrDe6DZ8JDm,340227,4,jazz
Footprints,Ezra Collective,0.575,0.483,5,-9.651,0,0.0676,0.105,0.863,0.136,0.812,100.413,audio_features,,5IKKbHUHrwTAABFfsNyurq,spotify:track:5IKKbHUHrwTAABFfsNyurq,https://api.spotify.com/v1/tracks/5IKKbHUHrwTAABFfsNyurq,https://api.spotify.com/v1/audio-analysis/5IKKbHUHrwTAABFfsNyurq,380747,4,jazz
Cantaloupe Island - Remastered,Herbie Hancock,0.515,0.583,0,-8.182,0,0.0284,0.749,0.000294,0.123,0.414,116.11,audio_features,,0sCeNwt8xRCMR4NhKpMyBe,spotify:track:0sCeNwt8xRCMR4NhKpMyBe,https://api.spotify.com/v1/tracks/0sCeNwt8xRCMR4NhKpMyBe,https://api.spotify.com/v1/audio-analysis/0sCeNwt8xRCMR4NhKpMyBe,333947,4,jazz
Blue Train - Remastered 2003,John Coltrane,0.506,0.493,8,-7.759,1,0.0427,0.798,0.00355,0.307,0.584,134.77,audio_features,,6ZgaUtMlUzUf7SqbUUnfbu,spotify:track:6ZgaUtMlUzUf7SqbUUnfbu,https://api.spotify.com/v1/tracks/6ZgaUtMlUzUf7SqbUUnfbu,https://api.spotify.com/v1/audio-analysis/6ZgaUtMlUzUf7SqbUUnfbu,644013,4,jazz
I Remember Clifford - Rudy Van Gelder Edition; 2007 Digital Remaster,Lee Morgan,0.376,0.278,0,-8.597,0,0.0416,0.912,0.886,0.0728,0.199,62.055,audio_features,,6KawDsALZTY6FA8CE1NLZK,spotify:track:6KawDsALZTY6FA8CE1NLZK,https://api.spotify.com/v1/tracks/6KawDsALZTY6FA8CE1NLZK,https://api.spotify.com/v1/audio-analysis/6KawDsALZTY6FA8CE1NLZK,429040,4,jazz
'Round Midnight,Thelonious Monk,0.542,0.32,8,-9.975,1,0.0387,0.907,0.649,0.0609,0.206,116.648,audio_features,,1wl5b2lw3YagQtZiYZbQWP,spotify:track:1wl5b2lw3YagQtZiYZbQWP,https://api.spotify.com/v1/tracks/1wl5b2lw3YagQtZiYZbQWP,https://api.spotify.com/v1/audio-analysis/1wl5b2lw3YagQtZiYZbQWP,193840,4,jazz
A Night In Tunisia - Rudy Van Gelder Edition / Remastered 1998,Bud Powell,0.538,0.52,7,-10.127,0,0.0408,0.715,0.0175,0.0676,0.764,83.816,audio_features,,7mwfuAhF0DclPHLhKEyYdl,spotify:track:7mwfuAhF0DclPHLhKEyYdl,https://api.spotify.com/v1/tracks/7mwfuAhF0DclPHLhKEyYdl,https://api.spotify.com/v1/audio-analysis/7mwfuAhF0DclPHLhKEyYdl,256800,4,jazz
Favela - Remastered,Ike Quebec,0.605,0.128,0,-18.793,0,0.109,0.931,0.601,0.127,0.796,148.197,audio_features,,13Y8guAjsfss2WPIINuoYd,spotify:track:13Y8guAjsfss2WPIINuoYd,https://api.spotify.com/v1/tracks/13Y8guAjsfss2WPIINuoYd,https://api.spotify.com/v1/audio-analysis/13Y8guAjsfss2WPIINuoYd,240267,4,jazz
Senor Blues - Alternate 45 Take/Rudy Van Gelder Edition/2000 Digital Remaster/24-Bit Mastering,Horace Silver Quintet,0.516,0.374,10,-10.388,0,0.0341,0.915,0.803,0.111,0.769,145.449,audio_features,,1mdi0ijsIOSiSH4w1ZeD43,spotify:track:1mdi0ijsIOSiSH4w1ZeD43,https://api.spotify.com/v1/tracks/1mdi0ijsIOSiSH4w1ZeD43,https://api.spotify.com/v1/audio-analysis/1mdi0ijsIOSiSH4w1ZeD43,398027,5,jazz
Queen Of The South,Ron Miles,0.628,0.321,6,-11.581,1,0.0345,0.875,0.923,0.0995,0.377,83.315,audio_features,,7lOwjT4RAvA8DQAnt0uIUH,spotify:track:7lOwjT4RAvA8DQAnt0uIUH,https://api.spotify.com/v1/tracks/7lOwjT4RAvA8DQAnt0uIUH,https://api.spotify.com/v1/audio-analysis/7lOwjT4RAvA8DQAnt0uIUH,260267,4,jazz
Speak No Evil - Remastered 1998 / Rudy Van Gelder Edition,Wayne Shorter,0.46,0.633,5,-7.153,0,0.0404,0.613,0,0.274,0.515,106.331,audio_features,,0qxiaagtTvTeNvzxHHc441,spotify:track:0qxiaagtTvTeNvzxHHc441,https://api.spotify.com/v1/tracks/0qxiaagtTvTeNvzxHHc441,https://api.spotify.com/v1/audio-analysis/0qxiaagtTvTeNvzxHHc441,503787,3,jazz
Requiem - Live,Charles Lloyd,0.465,0.272,7,-16.583,0,0.0431,0.909,0.534,0.698,0.269,105.922,audio_features,,6LUVIXTaZSuOcQchjxoL5d,spotify:track:6LUVIXTaZSuOcQchjxoL5d,https://api.spotify.com/v1/tracks/6LUVIXTaZSuOcQchjxoL5d,https://api.spotify.com/v1/audio-analysis/6LUVIXTaZSuOcQchjxoL5d,692610,4,jazz
Sky And Sea (Blue In Green),Cassandra Wilson,0.512,0.273,9,-16.022,0,0.037,0.869,0.129,0.109,0.204,100.819,audio_features,,3t1BmFyLuSIbbRrpnmd2Yc,spotify:track:3t1BmFyLuSIbbRrpnmd2Yc,https://api.spotify.com/v1/tracks/3t1BmFyLuSIbbRrpnmd2Yc,https://api.spotify.com/v1/audio-analysis/3t1BmFyLuSIbbRrpnmd2Yc,324333,3,jazz
Holding On,Gregory Porter,0.693,0.374,10,-9.256,1,0.118,0.735,3.67e-05,0.053,0.502,97.956,audio_features,,2ZloT7eCvBWrfqCCPQlgnh,spotify:track:2ZloT7eCvBWrfqCCPQlgnh,https://api.spotify.com/v1/tracks/2ZloT7eCvBWrfqCCPQlgnh,https://api.spotify.com/v1/audio-analysis/2ZloT7eCvBWrfqCCPQlgnh,301961,4,jazz
Cristo Redentor - Remastered,Donald Byrd,0.26,0.203,7,-12.231,0,0.0353,0.99,0.944,0.134,0.064,173.503,audio_features,,0Xfq6BeOHdzf16gk9y8a1P,spotify:track:0Xfq6BeOHdzf16gk9y8a1P,https://api.spotify.com/v1/tracks/0Xfq6BeOHdzf16gk9y8a1P,https://api.spotify.com/v1/audio-analysis/0Xfq6BeOHdzf16gk9y8a1P,343280,3,jazz
Gato's Gift,Joel Ross,0.451,0.368,7,-11.248,1,0.0403,0.963,0.889,0.082,0.228,115.975,audio_features,,4askDmHBmHLiKnd96n13FZ,spotify:track:4askDmHBmHLiKnd96n13FZ,https://api.spotify.com/v1/tracks/4askDmHBmHLiKnd96n13FZ,https://api.spotify.com/v1/audio-analysis/4askDmHBmHLiKnd96n13FZ,368387,3,jazz
Little B's Poem - Remastered 1994,Bobby Hutcherson,0.459,0.218,10,-17.08,0,0.0451,0.93,0.0447,0.0947,0.352,142.838,audio_features,,1H6HqwUyRWW55IzH3k1ewz,spotify:track:1H6HqwUyRWW55IzH3k1ewz,https://api.spotify.com/v1/tracks/1H6HqwUyRWW55IzH3k1ewz,https://api.spotify.com/v1/audio-analysis/1H6HqwUyRWW55IzH3k1ewz,311107,3,jazz
The Moontrane - Rudy Van Gelder 24Bit Mastering/Digital Remaster/1998,Larry Young,0.406,0.746,10,-7.838,1,0.0524,0.403,0.0816,0.305,0.59,93.056,audio_features,,4ZAcQgIlpV5z7k7evEF0MJ,spotify:track:4ZAcQgIlpV5z7k7evEF0MJ,https://api.spotify.com/v1/tracks/4ZAcQgIlpV5z7k7evEF0MJ,https://api.spotify.com/v1/audio-analysis/4ZAcQgIlpV5z7k7evEF0MJ,441427,4,jazz
Spinning Wheel - Remastered,Dr. Lonnie Smith,0.513,0.62,5,-10.926,0,0.0469,0.0989,0.886,0.133,0.501,96.974,audio_features,,6jBlCAZroSB2ZSKXE08LXL,spotify:track:6jBlCAZroSB2ZSKXE08LXL,https://api.spotify.com/v1/tracks/6jBlCAZroSB2ZSKXE08LXL,https://api.spotify.com/v1/audio-analysis/6jBlCAZroSB2ZSKXE08LXL,457133,4,jazz
Mystic Brew,Ronnie Foster,0.6,0.34,1,-15.907,1,0.0285,0.719,0.864,0.141,0.57,114.319,audio_features,,40XIh4aEp1Ts5F4XEQM2lj,spotify:track:40XIh4aEp1Ts5F4XEQM2lj,https://api.spotify.com/v1/tracks/40XIh4aEp1Ts5F4XEQM2lj,https://api.spotify.com/v1/audio-analysis/40XIh4aEp1Ts5F4XEQM2lj,254267,4,jazz
Slim's Return,Madlib,0.504,0.671,7,-7.281,1,0.243,0.0392,0.0669,0.303,0.495,91.663,audio_features,,5bx0tMIUHBVBtfcZjo2iab,spotify:track:5bx0tMIUHBVBtfcZjo2iab,https://api.spotify.com/v1/tracks/5bx0tMIUHBVBtfcZjo2iab,https://api.spotify.com/v1/audio-analysis/5bx0tMIUHBVBtfcZjo2iab,236307,4,jazz
Afro Blue,Robert Glasper,0.775,0.571,8,-8.097,1,0.0342,0.0291,0.0882,0.0941,0.379,97.491,audio_features,,7e0j6jReCfN5KJkDNLHyHQ,spotify:track:7e0j6jReCfN5KJkDNLHyHQ,https://api.spotify.com/v1/tracks/7e0j6jReCfN5KJkDNLHyHQ,https://api.spotify.com/v1/audio-analysis/7e0j6jReCfN5KJkDNLHyHQ,307627,4,jazz
Harlem River Drive,Bobbi Humphrey,0.421,0.693,5,-11.425,0,0.0337,0.0933,1.61e-05,0.0903,0.858,99.973,audio_features,,6aP8aMehThSiaLJozzGeUh,spotify:track:6aP8aMehThSiaLJozzGeUh,https://api.spotify.com/v1/tracks/6aP8aMehThSiaLJozzGeUh,https://api.spotify.com/v1/audio-analysis/6aP8aMehThSiaLJozzGeUh,470640,4,jazz
"Down Here On The Ground - Live At The Cliche' Lounge, Newark, New Jersey, 1970 / Remastered 2000",Grant Green,0.602,0.455,7,-15.298,1,0.0392,0.787,0.793,0.0679,0.754,92.037,audio_features,,6ydWUkitVqMOvXWuZl9CDm,spotify:track:6ydWUkitVqMOvXWuZl9CDm,https://api.spotify.com/v1/tracks/6ydWUkitVqMOvXWuZl9CDm,https://api.spotify.com/v1/audio-analysis/6ydWUkitVqMOvXWuZl9CDm,408467,4,jazz
Hot Rod,Reuben Wilson,0.752,0.711,0,-10.765,0,0.0618,0.422,0.76,0.0745,0.829,89.624,audio_features,,3BrqCE3i8mh1tUil36Kg8G,spotify:track:3BrqCE3i8mh1tUil36Kg8G,https://api.spotify.com/v1/tracks/3BrqCE3i8mh1tUil36Kg8G,https://api.spotify.com/v1/audio-analysis/3BrqCE3i8mh1tUil36Kg8G,387027,4,jazz
March On Selma - Remastered,Blue Mitchell,0.483,0.45,5,-9.47,0,0.0383,0.482,0,0.28,0.664,149.605,audio_features,,2J8zEC95MQuuQSSzdVXJg5,spotify:track:2J8zEC95MQuuQSSzdVXJg5,https://api.spotify.com/v1/tracks/2J8zEC95MQuuQSSzdVXJg5,https://api.spotify.com/v1/audio-analysis/2J8zEC95MQuuQSSzdVXJg5,376333,4,jazz
Backstage Sally - Remastered 2003/Rudy Van Gelder Edition,Art Blakey & The Jazz Messengers,0.546,0.428,10,-11.224,0,0.0402,0.623,0.000856,0.31,0.558,119.845,audio_features,,69k61OD5QalC2EcDgzjA8f,spotify:track:69k61OD5QalC2EcDgzjA8f,https://api.spotify.com/v1/tracks/69k61OD5QalC2EcDgzjA8f,https://api.spotify.com/v1/audio-analysis/69k61OD5QalC2EcDgzjA8f,358440,4,jazz
Yams,Jackie McLean,0.571,0.293,0,-11.914,0,0.0385,0.828,0.179,0.112,0.23,82.745,audio_features,,57B6gMEI1E4E3kKLKvfX3U,spotify:track:57B6gMEI1E4E3kKLKvfX3U,https://api.spotify.com/v1/tracks/57B6gMEI1E4E3kKLKvfX3U,https://api.spotify.com/v1/audio-analysis/57B6gMEI1E4E3kKLKvfX3U,480000,4,jazz
Cool Struttin',Sonny Clark,0.58,0.48,7,-7.682,0,0.0339,0.837,0.00432,0.171,0.48,108.892,audio_features,,7CnOzCWGrTINcDExG6u99y,spotify:track:7CnOzCWGrTINcDExG6u99y,https://api.spotify.com/v1/tracks/7CnOzCWGrTINcDExG6u99y,https://api.spotify.com/v1/audio-analysis/7CnOzCWGrTINcDExG6u99y,563613,4,jazz
The Sidewinder - Remastered 1999/Rudy Van Gelder Edition,Lee Morgan,0.473,0.67,8,-7.756,1,0.0353,0.446,3.15e-06,0.0957,0.808,152.484,audio_features,,1dZHIbmuBDAwXfQOM4dyM3,spotify:track:1dZHIbmuBDAwXfQOM4dyM3,https://api.spotify.com/v1/tracks/1dZHIbmuBDAwXfQOM4dyM3,https://api.spotify.com/v1/audio-analysis/1dZHIbmuBDAwXfQOM4dyM3,625293,4,jazz
Broad Way Blues,Ornette Coleman,0.508,0.253,3,-17.518,1,0.0487,0.471,0.246,0.121,0.579,95.527,audio_features,,3ASbn4OVbcg1tnSjmdyREe,spotify:track:3ASbn4OVbcg1tnSjmdyREe,https://api.spotify.com/v1/tracks/3ASbn4OVbcg1tnSjmdyREe,https://api.spotify.com/v1/audio-analysis/3ASbn4OVbcg1tnSjmdyREe,523760,4,jazz
Blues Walk,Lou Donaldson,0.651,0.252,5,-16.168,0,0.0588,0.804,0.0287,0.0943,0.428,121.263,audio_features,,7dMWiyYYkxNC0mz90Ni9L3,spotify:track:7dMWiyYYkxNC0mz90Ni9L3,https://api.spotify.com/v1/tracks/7dMWiyYYkxNC0mz90Ni9L3,https://api.spotify.com/v1/audio-analysis/7dMWiyYYkxNC0mz90Ni9L3,403200,4,jazz
Bags' Groove,Milt Jackson,0.5,0.251,0,-12.981,0,0.0474,0.885,0.00165,0.248,0.697,174.935,audio_features,,1ewQUavRnFAEwPqqwKQ0nF,spotify:track:1ewQUavRnFAEwPqqwKQ0nF,https://api.spotify.com/v1/tracks/1ewQUavRnFAEwPqqwKQ0nF,https://api.spotify.com/v1/audio-analysis/1ewQUavRnFAEwPqqwKQ0nF,186067,4,jazz
Rejuvenation Agenda - Live,Gerald Clayton,0.494,0.389,9,-14.222,0,0.0345,0.829,0.903,0.689,0.181,95.363,audio_features,,1atkWGZTTHjsiR4jJ8bAeV,spotify:track:1atkWGZTTHjsiR4jJ8bAeV,https://api.spotify.com/v1/tracks/1atkWGZTTHjsiR4jJ8bAeV,https://api.spotify.com/v1/audio-analysis/1atkWGZTTHjsiR4jJ8bAeV,441333,4,jazz
Weaver Of Dreams - Remastered 2003/Rudy Van Gelder Edition,Freddie Hubbard,0.418,0.227,4,-15.537,0,0.0379,0.912,0.822,0.0956,0.21,103.586,audio_features,,4N6JkrGD78eLooaTDmwo9s,spotify:track:4N6JkrGD78eLooaTDmwo9s,https://api.spotify.com/v1/tracks/4N6JkrGD78eLooaTDmwo9s,https://api.spotify.com/v1/audio-analysis/4N6JkrGD78eLooaTDmwo9s,395560,4,jazz
Blue Waters,Kenny Barron Quintet,0.546,0.493,3,-9.899,0,0.0338,0.784,0.831,0.116,0.312,123.415,audio_features,,6JAPBVoA5bpYtPnjOztCuh,spotify:track:6JAPBVoA5bpYtPnjOztCuh,https://api.spotify.com/v1/tracks/6JAPBVoA5bpYtPnjOztCuh,https://api.spotify.com/v1/audio-analysis/6JAPBVoA5bpYtPnjOztCuh,339707,4,jazz
It Never Entered My Mind - Remastered,Miles Davis Quartet,0.284,0.0811,8,-19.99,1,0.0351,0.937,0.105,0.0857,0.366,83.836,audio_features,,47zglRNpxJfxadAe3C6xQe,spotify:track:47zglRNpxJfxadAe3C6xQe,https://api.spotify.com/v1/tracks/47zglRNpxJfxadAe3C6xQe,https://api.spotify.com/v1/audio-analysis/47zglRNpxJfxadAe3C6xQe,243253,3,jazz
Monk's Mood,Charles Lloyd,0.353,0.233,2,-13.986,0,0.0388,0.898,0.386,0.163,0.112,71.364,audio_features,,6Yt4Kgd0inKBIMjmEijAp3,spotify:track:6Yt4Kgd0inKBIMjmEijAp3,https://api.spotify.com/v1/tracks/6Yt4Kgd0inKBIMjmEijAp3,https://api.spotify.com/v1/audio-analysis/6Yt4Kgd0inKBIMjmEijAp3,624893,3,jazz
Peace,Norah Jones,0.601,0.19,8,-15.123,1,0.05,0.943,0.106,0.102,0.179,135.401,audio_features,,3yPmDN2p5QxPOn1UVwISLv,spotify:track:3yPmDN2p5QxPOn1UVwISLv,https://api.spotify.com/v1/tracks/3yPmDN2p5QxPOn1UVwISLv,https://api.spotify.com/v1/audio-analysis/3yPmDN2p5QxPOn1UVwISLv,315320,4,jazz
Stella By Starlight,Joe Lovano,0.581,0.163,0,-16.612,0,0.0547,0.926,0.861,0.116,0.448,88.101,audio_features,,3hY3MPL9hAITPgVfiVlL5K,spotify:track:3hY3MPL9hAITPgVfiVlL5K,https://api.spotify.com/v1/tracks/3hY3MPL9hAITPgVfiVlL5K,https://api.spotify.com/v1/audio-analysis/3hY3MPL9hAITPgVfiVlL5K,347773,4,jazz
Journey Into Melody - 2007 Digital Remaster/Rudy Van Gelder Edition,Stanley Turrentine,0.505,0.159,7,-11.235,0,0.0336,0.946,0.0127,0.212,0.196,59.385,audio_features,,7ysmJhXFQtiBQlk6EZ6sks,spotify:track:7ysmJhXFQtiBQlk6EZ6sks,https://api.spotify.com/v1/tracks/7ysmJhXFQtiBQlk6EZ6sks,https://api.spotify.com/v1/audio-analysis/7ysmJhXFQtiBQlk6EZ6sks,295200,4,jazz
Nice And Easy - Rudy Van Gelder Edition/Remastered 2006,Johnny Griffin,0.624,0.358,5,-9.243,0,0.0396,0.807,0.389,0.106,0.506,123.665,audio_features,,3E7QzgM8Je4hyf0kK8tGmD,spotify:track:3E7QzgM8Je4hyf0kK8tGmD,https://api.spotify.com/v1/tracks/3E7QzgM8Je4hyf0kK8tGmD,https://api.spotify.com/v1/audio-analysis/3E7QzgM8Je4hyf0kK8tGmD,259040,4,jazz
Blues For Philly Joe - Remastered,Sonny Rollins,0.551,0.667,5,-6.915,1,0.0336,0.501,0.00255,0.308,0.721,95.541,audio_features,,0gYVHFAlcb42DZ5cQQh4nj,spotify:track:0gYVHFAlcb42DZ5cQQh4nj,https://api.spotify.com/v1/tracks/0gYVHFAlcb42DZ5cQQh4nj,https://api.spotify.com/v1/audio-analysis/0gYVHFAlcb42DZ5cQQh4nj,404147,4,jazz
De-Dah - Remastered,Clifford Brown,0.501,0.549,3,-8.263,1,0.0541,0.709,0.000213,0.144,0.773,169.544,audio_features,,6WWkfAJdWLvJcUs9wq33Ou,spotify:track:6WWkfAJdWLvJcUs9wq33Ou,https://api.spotify.com/v1/tracks/6WWkfAJdWLvJcUs9wq33Ou,https://api.spotify.com/v1/audio-analysis/6WWkfAJdWLvJcUs9wq33Ou,291107,4,jazz
April In Paris - 2007 Remaster/Rudy Van Gelder Edition,Thad Jones,0.509,0.224,0,-11.123,1,0.0327,0.736,0.301,0.327,0.17,112.355,audio_features,,3QuSHJUfvuOyeKMS32Wckj,spotify:track:3QuSHJUfvuOyeKMS32Wckj,https://api.spotify.com/v1/tracks/3QuSHJUfvuOyeKMS32Wckj,https://api.spotify.com/v1/audio-analysis/3QuSHJUfvuOyeKMS32Wckj,403360,4,jazz
A Foggy Day,Bill Charlap,0.527,0.0671,2,-22.068,0,0.0348,0.875,0.68,0.105,0.219,93.963,audio_features,,2ntBZKDYj8NgS4nS15gnZe,spotify:track:2ntBZKDYj8NgS4nS15gnZe,https://api.spotify.com/v1/tracks/2ntBZKDYj8NgS4nS15gnZe,https://api.spotify.com/v1/audio-analysis/2ntBZKDYj8NgS4nS15gnZe,544413,4,jazz
Jackie Gets Out,Terence Blanchard,0.382,0.239,6,-12.423,1,0.0325,0.94,0.755,0.106,0.141,67.643,audio_features,,12zuJhwGaqJu8fvgBWqYuy,spotify:track:12zuJhwGaqJu8fvgBWqYuy,https://api.spotify.com/v1/tracks/12zuJhwGaqJu8fvgBWqYuy,https://api.spotify.com/v1/audio-analysis/12zuJhwGaqJu8fvgBWqYuy,176297,3,jazz
Unsophisticated,Kandace Springs,0.478,0.32,8,-10.707,1,0.0285,0.833,0.000322,0.0977,0.153,65.819,audio_features,,3FmL7hAgo3C3iPnDdSiRn9,spotify:track:3FmL7hAgo3C3iPnDdSiRn9,https://api.spotify.com/v1/tracks/3FmL7hAgo3C3iPnDdSiRn9,https://api.spotify.com/v1/audio-analysis/3FmL7hAgo3C3iPnDdSiRn9,207172,4,jazz
True Blue,Tina Brooks,0.631,0.514,5,-6.68,0,0.029,0.677,0.868,0.106,0.768,118.876,audio_features,,1s1UN3QMJGyhXQAuMqNcbK,spotify:track:1s1UN3QMJGyhXQAuMqNcbK,https://api.spotify.com/v1/tracks/1s1UN3QMJGyhXQAuMqNcbK,https://api.spotify.com/v1/audio-analysis/1s1UN3QMJGyhXQAuMqNcbK,297680,4,jazz
Two For Bleu,Charlie Hunter,0.603,0.57,2,-12.545,1,0.0512,0.265,0.827,0.0813,0.483,116.322,audio_features,,0tNDiq8LzjMNeSyqpv3RyK,spotify:track:0tNDiq8LzjMNeSyqpv3RyK,https://api.spotify.com/v1/tracks/0tNDiq8LzjMNeSyqpv3RyK,https://api.spotify.com/v1/audio-analysis/0tNDiq8LzjMNeSyqpv3RyK,339333,4,jazz
Tripped Out Slim,Trombone Shorty,0.759,0.783,3,-5.601,1,0.0871,0.132,0.0166,0.0234,0.67,115.761,audio_features,,7b3ceiH1Cy03cR0GtlqgHV,spotify:track:7b3ceiH1Cy03cR0GtlqgHV,https://api.spotify.com/v1/tracks/7b3ceiH1Cy03cR0GtlqgHV,https://api.spotify.com/v1/audio-analysis/7b3ceiH1Cy03cR0GtlqgHV,139105,4,jazz
